Time_count,Time_mean,Time_std,Time_min,Time_25%,Time_50%,Time_75%,Time_max,1->2Bytes_count,1->2Bytes_mean,1->2Bytes_std,1->2Bytes_min,1->2Bytes_25%,1->2Bytes_50%,1->2Bytes_75%,1->2Bytes_max,2->1Bytes_count,2->1Bytes_mean,2->1Bytes_std,2->1Bytes_min,2->1Bytes_25%,2->1Bytes_50%,2->1Bytes_75%,2->1Bytes_max,1->2Pkts_count,1->2Pkts_mean,1->2Pkts_std,1->2Pkts_min,1->2Pkts_25%,1->2Pkts_50%,1->2Pkts_75%,1->2Pkts_max,2->1Pkts_count,2->1Pkts_mean,2->1Pkts_std,2->1Pkts_min,2->1Pkts_25%,2->1Pkts_50%,2->1Pkts_75%,2->1Pkts_max,1->2Bytes_peak_num,2->1Bytes_peak_num,1->2Pkts_peak_num,2->1Pkts_peak_num
786.0,1604362271.4287531,91.70122150606598,1604362107.0,1604362197.0,1604362272.5,1604362361.75,1604362407.0,786.0,521.0547073791348,1255.4150178594273,0.0,61.0,94.0,304.0,14103.0,786.0,3657.5267175572517,58450.11524913244,0.0,0.0,87.5,300.75,1612260.0,786.0,2.16412213740458,5.273153765029936,0.0,1.0,1.0,2.0,125.0,786.0,3.8256997455470736,39.37727238801495,0.0,0.0,1.0,2.0,1084.0,254,234,172,199
1211.0,1604119323.8447564,75.41017761397445,1604119190.0,1604119278.0,1604119299.0,1604119379.0,1604119490.0,1211.0,1299.6589595375722,4592.79507976922,0.0,64.0,212.0,567.0,80852.0,1211.0,12444.4921552436,90763.7995110473,0.0,60.0,244.0,623.0,2123543.0,1211.0,7.8298926507018995,27.732770809374962,0.0,1.0,3.0,5.0,471.0,1211.0,11.403798513625103,63.28672482660476,0.0,1.0,2.0,5.0,1498.0,354,364,317,330
1610.0,1604381621.8192546,83.47946980469284,1604381477.0,1604381547.25,1604381623.0,1604381688.0,1604381777.0,1610.0,659.5931677018633,1939.0090618738966,0.0,52.0,158.0,368.0,48141.0,1610.0,2525.695652173913,25863.350488750846,0.0,10.0,98.0,398.0,922364.0,1610.0,4.190683229813665,11.46476918260779,0.0,1.0,2.0,3.0,288.0,1610.0,4.303105590062112,20.263645809653536,0.0,0.25,1.0,3.0,679.0,478,427,403,375
800.0,1604117838.8975,87.30363336797062,1604117685.0,1604117759.75,1604117853.0,1604117911.0,1604117985.0,800.0,2041.66,18957.156873138854,0.0,75.0,324.0,405.0,441453.0,800.0,1003.05375,4127.607463783321,0.0,52.0,292.0,370.0,76234.0,800.0,4.73125,13.469811365058861,0.0,1.0,4.0,5.0,301.0,800.0,3.74375,7.471302522936524,0.0,1.0,3.0,5.0,152.0,231,239,223,227
222.0,1604368405.8423424,92.18738250504309,1604368274.0,1604368318.25,1604368398.0,1604368488.75,1604368587.0,222.0,8215.193693693695,17497.8575876272,0.0,61.0,120.0,2288.75,78861.0,222.0,174733.20720720722,366020.3952648651,0.0,72.0,144.0,5395.5,1197010.0,222.0,97.44144144144144,208.379035287224,0.0,1.0,1.0,11.75,830.0,222.0,138.57657657657657,285.7460838335959,0.0,1.0,1.0,12.75,937.0,61,63,53,57
2154.0,1604351529.6318476,174.81989279400997,1604351246.0,1604351376.0,1604351524.0,1604351682.0,1604351840.0,2154.0,2937.257660167131,7107.619436352794,0.0,61.0,160.0,704.0,72717.0,2154.0,115331.3983286908,329050.1993081364,0.0,0.0,72.0,436.5,1633412.0,2154.0,41.671773444753946,112.8640920383122,0.0,1.0,1.0,4.0,572.0,2154.0,77.6402042711235,219.29472959766153,0.0,0.0,1.0,2.0,1089.0,646,576,516,533
933.0,1604383701.9464095,81.84156761296275,1604383558.0,1604383630.0,1604383701.0,1604383767.0,1604383858.0,933.0,4697.176848874598,21836.08383007677,0.0,64.0,160.0,478.0,251511.0,933.0,67253.99249732048,412047.2478942979,0.0,0.0,0.0,307.0,5533882.0,933.0,28.705251875669884,139.26903728778476,0.0,1.0,1.0,3.0,1656.0,933.0,53.78670953912111,308.6031879847188,0.0,0.0,0.0,2.0,4136.0,302,253,274,242
1457.0,1604288131.0988333,88.64236147161402,1604287981.0,1604288055.0,1604288121.0,1604288197.0,1604288299.0,1457.0,653.0981468771448,1962.4582845298594,0.0,61.0,156.0,272.0,35816.0,1457.0,4648.712422786548,51704.62997003547,0.0,0.0,63.0,245.0,1094360.0,1457.0,3.94646533973919,16.82655998957504,0.0,1.0,1.0,2.0,363.0,1457.0,5.184625943719973,39.03271852080512,0.0,0.0,1.0,2.0,776.0,410,387,344,343
1144.0,1604114639.972028,86.20884073722218,1604114497.0,1604114564.0,1604114636.0,1604114714.0,1604114797.0,1144.0,1091.3741258741259,2570.4182440113213,0.0,88.75,165.5,919.0,27478.0,1144.0,18013.4256993007,79245.72856288531,0.0,0.0,54.0,112.75,828604.0,1144.0,7.95979020979021,29.11497331867275,0.0,1.0,1.0,2.0,350.0,1144.0,12.90034965034965,53.126474163974734,0.0,0.0,1.0,1.0,555.0,303,255,224,214
888.0,1604352130.46509,75.44411101621353,1604352003.0,1604352063.0,1604352130.0,1604352194.0,1604352262.0,888.0,4035.938063063063,7813.567237703992,0.0,72.0,191.5,2648.25,36876.0,888.0,167949.52815315317,367199.77380149264,0.0,0.0,96.0,7403.25,1660500.0,888.0,61.109234234234236,129.6320975929876,0.0,1.0,1.0,13.5,590.0,888.0,112.69369369369369,244.71210032580603,0.0,0.0,1.0,11.25,1107.0,274,257,232,234
1286.0,1604316426.9385693,88.86699783965418,1604316285.0,1604316346.0,1604316425.5,1604316504.75,1604316585.0,1286.0,550.4704510108864,844.545666257696,0.0,156.0,291.0,582.0,9310.0,1286.0,330.5,1473.478403322684,0.0,0.0,0.0,64.0,26371.0,1286.0,2.1423017107309485,2.8233267882513426,0.0,1.0,1.0,2.0,32.0,1286.0,0.8328149300155521,2.485296091302301,0.0,0.0,0.0,1.0,29.0,400,224,342,212
29867.0,1604267370.8919878,104.29302922843037,1604267199.0,1604267277.0,1604267366.0,1604267457.0,1604267558.0,29867.0,524.790404124954,991.0098414869984,0.0,198.0,339.0,447.0,64109.0,29867.0,208.95352730438276,26996.600122513435,0.0,0.0,0.0,0.0,4638795.0,29867.0,1.4278300465396592,6.676090654084792,0.0,1.0,1.0,1.0,1092.0,29867.0,0.21672749188067097,20.96914766471745,0.0,0.0,0.0,0.0,3601.0,8742,851,2815,836
1142.0,1604114956.4991243,85.23312105476514,1604114798.0,1604114880.0,1604114971.0,1604115031.0,1604115098.0,1142.0,927.1313485113835,2813.242479780556,0.0,81.0,160.0,474.0,55732.0,1142.0,21386.261821366024,85812.11337957217,0.0,0.0,73.0,131.0,690510.0,1142.0,7.1234676007005255,26.049093929317213,0.0,1.0,1.0,2.0,263.0,1142.0,15.220665499124344,57.408925642843336,0.0,0.0,1.0,1.0,461.0,316,266,222,202
1122.0,1604269132.822638,82.69081792620771,1604268981.0,1604269070.0,1604269131.5,1604269201.0,1604269281.0,1122.0,1432.6042780748662,3451.7546177837025,0.0,247.0,291.0,1164.75,44862.0,1122.0,20496.22192513369,115658.83553451156,0.0,0.0,0.0,0.0,2341397.0,1122.0,5.975935828877005,19.10369726318565,0.0,1.0,1.0,3.0,249.0,1122.0,16.3048128342246,85.7244187063592,0.0,0.0,0.0,0.0,1717.0,347,238,256,238
416.0,1604200662.6899037,87.32179784996268,1604200517.0,1604200587.0,1604200664.5,1604200735.0,1604200817.0,416.0,5596.108173076923,21629.713357398214,0.0,234.0,524.0,1205.0,297770.0,416.0,64324.67067307692,298469.9454797164,0.0,0.0,73.0,746.5,3992996.0,416.0,38.68990384615385,163.21319487761815,0.0,1.0,2.0,5.0,2292.0,416.0,50.875,225.38267056890396,0.0,0.0,1.0,5.0,3004.0,137,102,106,97
440.0,1604431594.9477272,92.27745867647648,1604431437.0,1604431514.0,1604431597.5,1604431680.25,1604431736.0,440.0,288.01363636363635,321.43803420940253,0.0,202.0,291.0,291.0,2955.0,440.0,1205.1818181818182,16574.032498069057,0.0,0.0,0.0,0.0,322385.0,440.0,1.393181818181818,2.624997904524404,0.0,1.0,1.0,1.0,44.0,440.0,1.2204545454545455,11.64388211385277,0.0,0.0,0.0,0.0,225.0,75,66,23,63
440.0,1604432563.1727273,96.02043813294141,1604432399.0,1604432477.0,1604432562.5,1604432645.0,1604432729.0,440.0,257.96363636363634,187.5013464989276,0.0,291.0,291.0,291.0,2953.0,440.0,74.50454545454545,599.6284612583418,0.0,0.0,0.0,0.0,7655.0,440.0,1.0636363636363637,0.6299621817086336,0.0,1.0,1.0,1.0,9.0,440.0,0.3090909090909091,0.869586915734932,0.0,0.0,0.0,0.0,9.0,77,59,16,59
3364.0,1604384523.7425683,95.13880349823883,1604384336.0,1604384448.0,1604384517.0,1604384600.0,1604384712.0,3364.0,856.0258620689655,2170.2891860259792,0.0,60.0,96.0,695.25,33492.0,3364.0,2544.071938168847,15984.86530180347,0.0,40.0,131.0,447.0,573777.0,3364.0,2.9690844233055884,4.755477452202006,0.0,1.0,1.0,3.0,93.0,3364.0,3.98692033293698,13.439387443192858,0.0,1.0,1.0,3.0,425.0,964,979,725,802
491.0,1604343514.1873727,86.7193074765117,1604343355.0,1604343445.0,1604343517.0,1604343597.5,1604343655.0,491.0,8221.955193482689,16827.01143503274,0.0,96.0,233.0,3005.0,71668.0,491.0,177271.50305498982,408017.39982581337,0.0,0.0,106.0,2248.0,1708986.0,491.0,59.13034623217923,126.49423361739214,0.0,1.0,1.0,8.5,473.0,491.0,134.73930753564156,305.62884196947255,0.0,0.0,1.0,9.0,1279.0,152,136,131,135
348.0,1604368949.4856322,91.18127949075034,1604368805.0,1604368866.0,1604368952.0,1604369031.25,1604369112.0,348.0,9232.847701149425,14907.712968873831,0.0,61.0,823.0,15417.0,73322.0,348.0,174190.69252873564,290308.8181824192,0.0,72.0,376.5,232275.0,1229083.0,348.0,106.17241379310344,176.36289917413976,0.0,1.0,2.0,177.0,817.0,348.0,138.66666666666666,228.2333942012572,0.0,1.0,3.0,183.25,968.0,100,111,100,102
261.0,1604179411.961686,89.42021834828418,1604179244.0,1604179336.0,1604179416.0,1604179493.0,1604179544.0,261.0,9117.72030651341,24525.798342575967,0.0,215.0,401.0,5524.0,195326.0,261.0,329872.908045977,612327.3238548832,0.0,0.0,106.0,5232.0,2193479.0,261.0,59.26819923371647,163.39651189730571,0.0,1.0,2.0,19.0,1294.0,261.0,246.3065134099617,455.5158761014688,0.0,0.0,1.0,19.0,1633.0,81,64,61,63
1409.0,1604266894.1632364,87.70677862509542,1604266754.0,1604266814.0,1604266887.0,1604266975.0,1604267054.0,1409.0,1596.9105748757984,7112.898347445159,0.0,252.0,298.0,850.0,137361.0,1409.0,22176.021291696237,215995.29768778465,0.0,0.0,0.0,0.0,5111412.0,1409.0,6.658623136976579,44.31513886334929,0.0,1.0,1.0,2.0,893.0,1409.0,17.194464158977997,159.19140208485388,0.0,0.0,0.0,0.0,3764.0,410,251,297,250
1024.0,1604025688.149414,91.07339772333287,1604025520.0,1604025613.0,1604025693.0,1604025768.0,1604025839.0,1024.0,2048.0126953125,8568.674243552345,0.0,61.0,152.0,1738.0,246138.0,1024.0,39390.7490234375,157185.2761754489,0.0,52.0,109.5,3119.75,1417294.0,1024.0,12.17578125,34.38696983457127,0.0,1.0,2.0,7.0,338.0,1024.0,30.1806640625,109.21210575816845,0.0,1.0,1.0,7.0,957.0,282,278,246,232
457.0,1604177878.0919037,78.36797675580064,1604177739.0,1604177827.0,1604177879.0,1604177937.0,1604178035.0,457.0,13571.277899343544,41802.11379696117,0.0,179.0,403.0,1315.0,483363.0,457.0,187449.23851203502,499944.26081324037,0.0,0.0,0.0,166.0,2345802.0,457.0,75.89715536105032,221.919982054056,0.0,1.0,1.0,5.0,1443.0,457.0,141.4070021881838,374.45364379902816,0.0,0.0,0.0,1.0,1896.0,138,92,93,90
1162.0,1604268542.2401032,87.60437855163859,1604268379.0,1604268469.0,1604268555.0,1604268618.0,1604268679.0,1162.0,1735.8898450946645,7275.001681741191,0.0,204.0,291.0,872.25,148063.0,1162.0,15681.838209982789,118437.5402806737,0.0,0.0,0.0,0.0,2474287.0,1162.0,7.425989672977625,39.15984750260281,0.0,1.0,1.0,3.0,901.0,1162.0,13.22461273666093,89.4676204237363,0.0,0.0,0.0,0.0,1830.0,339,245,258,245
391.0,1604343203.3503835,87.4298399662216,1604343054.0,1604343124.0,1604343212.0,1604343274.5,1604343354.0,391.0,12420.60358056266,21889.335843759865,0.0,107.0,501.0,11286.0,108307.0,391.0,273641.06649616366,520014.0042555321,0.0,0.0,276.0,54189.5,2404665.0,391.0,91.8388746803069,165.75232410564487,0.0,1.0,3.0,81.5,843.0,391.0,207.83631713554988,390.04259308602946,0.0,0.0,2.0,54.5,1818.0,123,125,113,121
1323.0,1604022075.1670446,98.380432982918,1604021942.0,1604021985.0,1604022074.0,1604022163.0,1604022280.0,1323.0,1752.7981859410431,5804.734507782105,0.0,70.0,157.0,1656.0,157743.0,1323.0,32673.655328798184,170671.9114840991,0.0,0.0,113.0,1302.5,2164997.0,1323.0,12.957671957671957,50.94611396080908,0.0,1.0,2.0,6.0,619.0,1323.0,24.769463340891914,114.83141852086956,0.0,0.0,1.0,5.0,1446.0,398,342,334,311
739.0,1604293603.052774,84.83998122572294,1604293449.0,1604293537.0,1604293594.0,1604293673.0,1604293759.0,739.0,2060.1569688768604,5558.194120682219,0.0,116.0,201.0,1131.0,52327.0,739.0,30555.749661705006,171350.32370192476,0.0,0.0,0.0,531.0,1556369.0,739.0,8.799729364005414,28.465315745107628,0.0,1.0,1.0,6.0,342.0,739.0,25.216508795669824,128.2605609242686,0.0,0.0,0.0,3.0,1164.0,224,179,181,177
1676.0,1604381317.0155132,84.72695952084426,1604381176.0,1604381247.0,1604381325.0,1604381385.25,1604381476.0,1676.0,936.8430787589499,7433.316779695437,0.0,79.0,154.0,272.0,260053.0,1676.0,13694.262529832935,323770.7300554048,0.0,0.0,98.0,204.25,12885628.0,1676.0,6.9964200477326965,63.95206217029202,0.0,1.0,2.0,2.0,2417.0,1676.0,11.921837708830548,216.18638277182086,0.0,0.0,1.0,2.0,8596.0,528,494,401,402
541.0,1604298151.6173751,89.02132283764719,1604297999.0,1604298070.0,1604298150.0,1604298236.0,1604298299.0,541.0,8449.430683918668,31245.12960336112,0.0,126.0,404.0,1008.0,202426.0,541.0,101137.3696857671,403588.40219062404,0.0,0.0,0.0,272.0,2534113.0,541.0,54.33271719038817,209.77254044297467,0.0,1.0,1.0,3.0,1346.0,541.0,77.11829944547135,300.684455093509,0.0,0.0,0.0,2.0,1886.0,155,128,127,119
167.0,1604353182.3113773,13.85158169891247,1604353159.0,1604353171.0,1604353184.0,1604353194.5,1604353202.0,167.0,2405.0958083832334,5309.109336091381,0.0,96.0,190.0,1349.5,25080.0,167.0,93965.1736526946,260433.1544656234,0.0,0.0,40.0,164.0,1216500.0,167.0,32.84431137724551,86.8101359947128,0.0,1.0,1.0,5.0,418.0,167.0,63.19760479041916,173.44893486636497,0.0,0.0,1.0,2.0,811.0,46,42,42,40
344.0,1604202180.7587209,85.96787273384483,1604202027.0,1604202110.0,1604202191.0,1604202254.25,1604202318.0,344.0,7844.020348837209,34101.23317610058,0.0,265.25,524.0,1173.75,415614.0,344.0,51294.729651162794,256040.3774219799,0.0,0.0,0.0,141.0,3660049.0,344.0,48.575581395348834,232.58973023113094,0.0,1.0,1.0,4.0,3005.0,344.0,40.395348837209305,194.49603136663373,0.0,0.0,0.0,1.0,2755.0,102,66,70,65
1457.0,1604177751.7343857,88.73167744340059,1604177600.0,1604177675.0,1604177750.0,1604177832.0,1604177900.0,1457.0,1026.824982841455,2097.8206359420265,0.0,94.0,212.0,1182.0,19692.0,1457.0,15987.949897048731,70103.92834792697,0.0,0.0,52.0,160.0,716614.0,1457.0,6.673987645847632,22.178412186707146,0.0,1.0,2.0,3.0,220.0,1457.0,11.600549073438572,46.986711351768314,0.0,0.0,1.0,2.0,480.0,412,327,314,294
2699.0,1604265641.8151166,83.61323014165635,1604265491.0,1604265565.5,1604265646.0,1604265714.0,1604265791.0,2699.0,715.7869581326418,4234.176170874012,0.0,81.0,204.0,483.0,197830.0,2699.0,2118.06854390515,32893.05312515162,0.0,0.0,0.0,104.0,1220939.0,2699.0,2.486476472767692,6.190641218168801,0.0,1.0,1.0,2.0,151.0,2699.0,2.4186735828084474,25.075356397513747,0.0,0.0,0.0,1.0,935.0,707,537,444,485
420.0,1604364657.947619,81.18162035570387,1604364501.0,1604364592.5,1604364667.0,1604364722.25,1604364799.0,420.0,4181.869047619048,16460.755178884807,0.0,120.0,160.0,395.5,197749.0,420.0,172750.82142857142,646804.04972029,0.0,0.0,108.0,264.0,4457513.0,420.0,28.204761904761906,108.6459335613539,0.0,1.0,1.0,2.0,1330.0,420.0,129.95,474.87718786659633,0.0,0.0,1.0,2.0,3269.0,117,98,82,87
1157.0,1604362536.571305,81.8077508750008,1604362408.0,1604362474.0,1604362503.0,1604362606.0,1604362708.0,1157.0,428.7977528089888,2143.45761338442,0.0,60.0,98.0,304.0,69185.0,1157.0,406.2584269662921,2559.540213990225,0.0,0.0,0.0,107.0,61115.0,1157.0,2.0060501296456352,3.2367587124905084,0.0,1.0,1.0,2.0,60.0,1157.0,1.202247191011236,3.060332512027498,0.0,0.0,0.0,1.0,45.0,319,256,200,225
1198.0,1604357821.0200334,88.76992648951966,1604357676.0,1604357744.25,1604357814.0,1604357897.75,1604357976.0,1198.0,589.5792988313857,2206.3807369831175,0.0,136.0,158.0,257.25,20521.0,1198.0,27898.070951585978,206523.40792560097,0.0,0.0,0.0,124.0,1903612.0,1198.0,5.442404006677796,26.84074643279728,0.0,1.0,1.0,2.0,266.0,1198.0,22.660267111853088,161.36029603583046,0.0,0.0,0.0,1.0,1488.0,357,229,243,218
34469.0,1604269733.7347763,95.01370315284314,1604269568.0,1604269651.0,1604269730.0,1604269812.0,1604269905.0,34469.0,555.1257361687314,958.4410320001072,0.0,196.0,356.0,455.0,26818.0,34469.0,85.65864980127071,2356.0311071022247,0.0,0.0,0.0,0.0,225398.0,34469.0,1.5194812730279381,1.997736972005023,0.0,1.0,1.0,1.0,145.0,34469.0,0.14668252632800488,2.1063213623869683,0.0,0.0,0.0,0.0,193.0,10159,1100,3717,1088
41476.0,1604264716.1713762,100.71055402871798,1604264543.0,1604264630.0,1604264716.0,1604264798.0,1604264897.0,41476.0,546.640973092873,1066.4861833301404,0.0,198.0,319.0,454.0,109178.0,41476.0,1413.401147651654,42175.43311656959,0.0,0.0,0.0,0.0,2225671.0,41476.0,1.6084000385765262,3.949041386267866,0.0,1.0,1.0,2.0,177.0,41476.0,1.0756582119780114,30.7950461343031,0.0,0.0,0.0,0.0,1623.0,12303,999,4555,992
2458.0,1604265323.534581,84.28460120962563,1604265190.0,1604265250.0,1604265303.0,1604265398.0,1604265490.0,2458.0,1043.0545158665582,5554.53461131985,0.0,72.0,160.0,486.0,140522.0,2458.0,3539.5581773799836,36679.17676625127,0.0,0.0,52.0,135.0,843030.0,2458.0,3.0390561432058583,8.04960836280655,0.0,1.0,1.0,2.0,176.0,2458.0,3.8006509357200975,28.265532026770437,0.0,0.0,1.0,1.0,625.0,644,539,459,455
937.0,1604318338.959445,85.83429461069596,1604318212.0,1604318265.0,1604318331.0,1604318406.0,1604318512.0,937.0,1555.093916755603,6937.2552382891745,0.0,167.0,291.0,582.0,97700.0,937.0,16740.909284951973,110134.03281252611,0.0,0.0,0.0,0.0,2042036.0,937.0,7.862326574172892,38.54206327069766,0.0,1.0,1.0,2.0,498.0,937.0,13.542155816435432,84.67872027593398,0.0,0.0,0.0,0.0,1568.0,294,177,234,176
420.0,1604365546.4166667,85.2646600379794,1604365405.0,1604365478.75,1604365544.0,1604365618.0,1604365704.0,420.0,4451.483333333334,17440.798839355157,0.0,106.0,160.0,256.25,219076.0,420.0,199666.62619047618,774942.6955208473,0.0,0.0,108.0,138.0,5434761.0,420.0,30.604761904761904,116.02608947081995,0.0,1.0,1.0,2.0,1496.0,420.0,149.56190476190477,568.6769710054842,0.0,0.0,1.0,1.0,3988.0,110,92,71,83
935.0,1604361635.935829,82.89087631692283,1604361504.0,1604361564.0,1604361630.0,1604361704.5,1604361804.0,935.0,584.7946524064171,1542.5763317812857,0.0,60.0,87.0,304.0,18012.0,935.0,4854.883422459893,53899.938250773586,0.0,0.0,84.0,241.0,1098046.0,935.0,2.2737967914438504,4.6419911022481735,0.0,1.0,1.0,2.0,60.0,935.0,4.81283422459893,37.913462915224436,0.0,0.0,1.0,2.0,755.0,274,287,196,233
1506.0,1604178056.5126162,88.29312498977468,1604177901.0,1604177981.0,1604178056.5,1604178137.0,1604178201.0,1506.0,969.554448871182,2529.8416609067162,0.0,90.0,202.0,936.0,55650.0,1506.0,13954.543160690571,72993.29412253936,0.0,0.0,64.0,137.5,760120.0,1506.0,5.818061088977424,22.735429765095088,0.0,1.0,2.0,2.0,307.0,1506.0,10.254316069057104,48.88909135772968,0.0,0.0,1.0,1.0,508.0,402,348,294,309
437.0,1604950672.2929063,88.3017204006189,1604950521.0,1604950595.0,1604950676.0,1604950743.0,1604950821.0,437.0,813.9656750572083,1165.3663857513993,0.0,164.0,415.0,771.0,8376.0,437.0,618.0045766590389,1598.0845673438794,0.0,0.0,106.0,492.0,19527.0,437.0,3.411899313501144,3.5107495878712305,0.0,1.0,2.0,5.0,20.0,437.0,2.5812356979405036,4.143184447816789,0.0,0.0,1.0,3.0,24.0,140,118,125,117
25560.0,1604270077.7396321,101.23613779180394,1604269914.0,1604269988.0,1604270073.0,1604270167.0,1604270249.0,25560.0,554.1971439749609,1145.6607668293266,0.0,188.0,350.0,449.0,102378.0,25560.0,21.35172143974961,346.49053193586167,0.0,0.0,0.0,0.0,22349.0,25560.0,1.3882237871674492,1.2638319626046974,0.0,1.0,1.0,1.0,78.0,25560.0,0.06709702660406885,0.5758663685193167,0.0,0.0,0.0,0.0,34.0,7498,733,2456,730
691.0,1604297836.9623733,84.70283110190495,1604297698.0,1604297766.0,1604297830.0,1604297906.0,1604297998.0,691.0,21280.357452966717,58788.25834337504,0.0,126.5,524.0,1552.0,663151.0,691.0,383447.87120115774,1035456.5611015845,0.0,0.0,0.0,711.0,8677491.0,691.0,156.18813314037627,434.2272822734275,0.0,1.0,1.0,6.0,4650.0,691.0,287.73661360347324,771.5641557700101,0.0,0.0,0.0,5.0,6471.0,216,176,183,173
588.0,1604950361.8214285,85.34761318666783,1604950220.0,1604950284.0,1604950361.0,1604950433.25,1604950520.0,588.0,851.515306122449,1989.3135602493394,0.0,89.0,252.0,771.0,33163.0,588.0,650.3809523809524,2187.927703689055,0.0,0.0,0.0,349.0,33887.0,588.0,3.314625850340136,4.693101649929477,0.0,1.0,1.0,4.0,48.0,588.0,2.413265306122449,5.0135381506572765,0.0,0.0,0.0,2.0,45.0,189,147,149,144
797.0,1604354940.859473,77.04978046413422,1604354788.0,1604354896.0,1604354934.0,1604355007.0,1604355087.0,797.0,2006.2559598494354,8505.15329595346,0.0,60.0,75.0,238.0,108591.0,797.0,10359.421580928481,39945.55965424546,0.0,52.0,72.0,228.0,300123.0,797.0,7.202007528230865,19.3731694479046,0.0,1.0,1.0,2.0,179.0,797.0,10.777917189460476,34.55793495741264,0.0,1.0,1.0,2.0,238.0,200,189,141,150
2585.0,1604384881.4889748,98.17451041523984,1604384732.0,1604384791.0,1604384883.0,1604384970.0,1604385066.0,2585.0,1010.61083172147,2458.2122769381513,0.0,60.0,96.0,814.0,36907.0,2585.0,2067.5249516441004,12275.911231218179,0.0,52.0,136.0,512.0,249277.0,2585.0,3.086266924564797,5.272884756149496,0.0,1.0,1.0,3.0,103.0,2585.0,4.005029013539652,12.22003719571094,0.0,1.0,1.0,3.0,226.0,760,770,571,642
541.0,1604355219.384473,88.3642716215824,1604355089.0,1604355135.0,1604355220.0,1604355286.0,1604355389.0,541.0,553.4140480591498,1545.5211534152904,0.0,63.0,135.0,198.0,11303.0,541.0,11340.329020332718,45720.380001366,0.0,0.0,72.0,135.0,242303.0,541.0,5.8909426987061,19.27099939840644,0.0,1.0,1.0,2.0,156.0,541.0,11.083179297597043,40.24607772312199,0.0,0.0,1.0,2.0,210.0,127,128,93,107
766.0,1604292493.772846,100.62566672662372,1604292320.0,1604292401.25,1604292499.5,1604292590.75,1604292655.0,766.0,2983.5678851174935,10150.079048854719,0.0,116.5,201.0,864.25,145031.0,766.0,40512.44647519582,201059.01761282637,0.0,0.0,0.0,549.0,3893021.0,766.0,15.406005221932116,59.22599601875056,0.0,1.0,1.0,6.0,932.0,766.0,32.68798955613577,151.22223800528127,0.0,0.0,0.0,3.0,2921.0,217,179,180,179
1029.0,1604268827.2206025,87.6468579881841,1604268680.0,1604268750.0,1604268826.0,1604268907.0,1604268980.0,1029.0,1992.2682215743441,6000.093443822502,0.0,275.0,291.0,1128.0,96209.0,1029.0,36236.267249757046,148594.61425980035,0.0,0.0,0.0,138.0,1336289.0,1029.0,9.373177842565598,32.15382379951718,0.0,1.0,1.0,3.0,501.0,1029.0,28.108843537414966,110.43404729990962,0.0,0.0,0.0,1.0,986.0,311,228,236,228
397.0,1604342902.836272,87.7938407805272,1604342753.0,1604342828.0,1604342898.0,1604342983.0,1604343053.0,397.0,9984.214105793451,18770.523568412413,0.0,89.0,496.0,3912.0,71882.0,397.0,226024.1813602015,470547.7250065989,0.0,0.0,170.0,2372.0,1709318.0,397.0,73.79093198992443,144.1641499811437,0.0,1.0,2.0,10.0,543.0,397.0,171.85390428211588,352.43782146086716,0.0,0.0,1.0,11.0,1292.0,132,120,122,120
480.0,1604343804.9604166,84.01496347382877,1604343657.0,1604343736.75,1604343801.0,1604343873.0,1604343954.0,480.0,8999.054166666667,19084.09462234117,0.0,89.0,376.0,3788.0,146117.0,480.0,183149.54375,437437.85371547437,0.0,0.0,128.0,2933.5,2975353.0,480.0,62.37916666666667,141.1877515702358,0.0,1.0,2.0,10.0,1068.0,480.0,139.97916666666666,328.47666937060796,0.0,0.0,1.0,10.0,2258.0,149,129,133,127
1169.0,1604194693.5970914,80.91399559603082,1604194548.0,1604194622.0,1604194696.0,1604194750.0,1604194848.0,1169.0,935.3413173652694,2075.732884440229,0.0,63.0,190.0,922.0,21587.0,1169.0,4907.043627031651,38003.58352619966,0.0,40.0,111.0,494.0,851832.0,1169.0,4.721984602224123,23.1650688588671,0.0,1.0,1.0,3.0,439.0,1169.0,5.8237810094097515,33.70469687615732,0.0,1.0,1.0,3.0,765.0,344,335,263,263
369.0,1604201570.208672,85.39134546962167,1604201422.0,1604201498.0,1604201563.0,1604201640.0,1604201722.0,369.0,9983.756097560976,32424.86631002445,0.0,212.0,524.0,1260.0,223072.0,369.0,69448.51490514904,227034.7509823193,0.0,0.0,0.0,498.0,1410055.0,369.0,66.13550135501355,223.4221074809495,0.0,1.0,1.0,4.0,1439.0,369.0,54.1029810298103,173.14474723919284,0.0,0.0,0.0,3.0,1064.0,113,80,74,77
553.0,1604298752.670886,88.45229309897503,1604298601.0,1604298669.0,1604298762.0,1604298830.0,1604298901.0,553.0,20815.56419529837,53585.55438048992,0.0,136.0,407.0,1369.0,224204.0,553.0,244298.1971066908,630042.7407554241,0.0,0.0,0.0,296.0,2577617.0,553.0,136.52802893309223,353.85035273350053,0.0,1.0,1.0,4.0,1451.0,553.0,184.17359855334539,472.4139698816956,0.0,0.0,0.0,2.0,1931.0,166,126,128,123
